CDNAME,CDUID,Aerospace Vehicles and Defense,Agricultural Inputs and Services,Apparel,Automotive,Biopharmaceuticals,Business Services,Coal Mining,Communications Equipment and Services,Construction Products and Services,Distribution and Electronic Commerce,Downstream Chemical Products,Downstream Metal Products,Education and Knowledge Creation,Electric Power Generation and Transmission,Environmental Services,Financial Services,Fishing and Fishing Products,Food Processing and Manufacturing,Footwear,Forestry,Furniture,Hospitality and Tourism,Information Technology and Analytical Instruments,Insurance Services,Jewelry and Precious Metals,Leather and Related Products,Lighting and Electrical Equipment,Livestock Processing,Local Commercial Services,Local Community and Civic Organizations,Local Education and Training,Local Entertainment and Media,Local Financial Services,Local Food and Beverage Processing and Distribution,Local Health Services,Local Hospitality Establishments,Local Household Goods and Services,Local Industrial Products and Services,Local Logistical Services,Local Motor Vehicle Products and Services,Local Personal Services (Non-Medical),"Local Real Estate, Construction, and Development",Local Retailing of Clothing and General Merchandise,Local Utilities,"Marketing, Design, and Publishing",Medical Devices,Metal Mining,Metalworking Technology,Music and Sound Recording,Nonmetal Mining,Oil and Gas Production and Transportation,Paper and Packaging,Performing Arts,Plastics,Printing Services,Production Technology and Heavy Machinery,Recreational and Small Electric Goods,Textile Manufacturing,Tobacco,"Trailers, Motor Homes, and Appliances",Transportation and Logistics,Upstream Chemical Products,Upstream Metal Manufacturing,Video Production and Distribution,Vulcanized and Fired Materials,Water Transportation,Wood Products
Kootenay Boundary,5905,0.154659475,0.399117723,0.068889203,0.011187759,0,0.196005383,1.21426608,0,3.014018346,0.140083494,0,1.006835182,0.205133792,3.621902221,1.122982922,0.308036111,0.033793205,0.176651861,0,2.96119529,0,1.860826768,0.977699725,0.012608404,0,0,0,0,0.936923375,1.020596869,1.923090946,0.747961226,1.342930482,1.225884526,1.484124295,0.848296799,0.562338493,1.54773121,0.584721859,0.999673179,0.661498855,0.588177448,1.01209649,0.538518832,0.486253032,0.239098373,0.32435179,0.324158758,0,0.592827717,0.013990288,0,0.182167786,0.350257136,0.424911804,0.383089009,0,0,0,0,0.71674854,0,39.13355692,0.001850936,1.522155079,0,2.726339934
Okanagan-Similkameen,5907,0,5.898096295,0.028542991,0.546982498,0,0.14187301,0.212914302,0,0.36847945,0.457609027,0.019928331,0.760036369,0.0504082,0.252020825,1.797602548,0.408026598,0,4.784046877,0,6.652369369,2.048450904,3.191213908,0.451627907,0.041792508,0,0.783428947,1.209625159,0.050190986,0.506115205,1.174171034,0.734581864,0.806398498,1.139083924,1.338109602,1.269598945,1.323337916,0.905586965,0.711605994,0.454141157,1.162298935,0.905533002,1.401007986,1.021834776,0.432092997,0.297029757,0.377020783,0.085125037,0.386164954,0,0.667247416,0.034779732,0,3.321028324,0.173442919,0.534904326,0.829642362,0.120175048,0,0,15.66650422,0.32459703,0.028452768,0,0.074584159,0.24123343,5.06487309,4.024619558
Fraser Valley,5909,0.089831849,10.32225517,0.113081221,0.100040364,0.038416035,0.487002214,0.258734071,0,1.10816696,0.906431538,0.716639244,1.131429355,0.630128382,0,1.617152224,0.57812624,0.051204321,1.565943103,2.1410468,0.812989385,1.761255593,0.806278389,0.120094285,0.138508158,0.716853087,2.387521379,0.569711128,2.367796317,0.624178269,1.634849567,1.560641057,0.788698186,0.834253344,0.933691384,0.976324977,1.064533946,1.161748761,0.953570924,0.860836229,1.370248177,0.980046641,1.405098122,1.080108737,0.29542367,0.572480285,0.33517696,0.19826003,0.587705836,0.122016646,1.087971911,0.070803878,0.074297053,0.611198757,0.65810943,0.295860564,0.820276154,0.321155677,0.011225237,0,7.936683425,2.486375953,1.259538986,0.211434343,0.091313083,0.752063,0.380738406,2.501898533
Greater Vancouver,5915,0.372746629,1.29836358,0.955000038,0.129018849,0.765238363,1.006985923,1.505084447,0.554132947,0.666449178,1.045730307,0.901827728,0.687469652,1.125970841,0.339207968,0.75761354,1.349172799,0.778591246,1.010098073,0.058861205,0.727234303,0.592315336,1.044517293,1.630834448,1.156481961,0.662694217,0.633868123,1.059445421,0.733850095,1.043976549,1.056959487,0.7342512,1.483869919,1.270494227,1.098245915,0.816064392,1.277086761,0.960910182,0.847835501,0.927189042,0.815250005,1.002629416,1.050472355,1.138723107,0.445527159,1.165654378,1.415404749,0.91728022,0.452993079,1.284277346,0.413982187,0.124059808,0.475916205,1.093094917,0.481458313,1.024996945,0.723349363,1.073146265,0.311490658,0,0.600255454,1.070897431,0.370074417,0.475652464,3.109361495,0.684539509,2.395327152,0.916771085
Capital,5917,0.790902009,0.114430249,0.078733764,0.002301372,0.271200081,0.841901948,0.014835503,0.45574005,0.278003552,0.354967759,0.067696078,0.350029214,1.850123308,0.015133238,1.056041596,0.743025758,0.449207199,0.615268773,2.055087324,0.418480453,0.411444348,1.5981614,1.076130243,0.160700092,0.512212872,0.473118216,0.076093863,0.037888359,1.270939624,1.155215612,1.051722159,1.1794554,0.952996131,1.170498915,1.020739993,1.364084523,0.952045541,0.43654608,2.059662644,0.739825693,1.088359171,1.154425617,0.959202288,0.379239003,0.807264957,0.601589047,0.019957992,0.247651706,0.30223969,0.044446736,0.014221271,0,0.942156244,0.068854465,0.431322568,0.174409681,0.515604256,0.0513256,0,0.032840664,0.666889509,0.277249986,0.032639722,0.135889081,0.184172023,11.08464576,0.231727963
Cowichan Valley,5919,0.032701935,2.637229715,0.100849719,0,0.321649955,0.237423665,0.060175828,0.256746472,0.525924303,0.247810288,0.406798665,2.132631344,0.172939474,0,1.57381482,0.305925949,1.018218954,1.731325302,0,11.07214753,0.776058223,1.311540226,0.010463843,0.039989715,0.230848876,0.999512491,0.070148234,0.678766198,0.588846972,0.81536031,1.779675268,0.598263826,1.480051659,1.394083957,0.649354964,1.301511072,1.113943227,0.748272881,0.77093117,1.478003616,0.917148973,1.479254578,0.94270679,0.534709826,0.08316848,0.082572365,0.01607402,1.107408267,0.510810762,0.725934016,0.029581731,10.88630722,0.880421113,0.024354563,0.209639207,0.478397615,0.6132858,0.010836394,0,2.699954077,0.276084417,0,0,0.045947182,0.235463335,2.024714431,11.27341806
Nanaimo,5921,0.394780838,0.756367206,0.185699558,0.044134567,0,0.502480878,0.1056652,0,1.215062836,0.413928082,0.11161163,0.361596523,1.233806355,0.019247465,1.804447754,1.260658698,2.289808094,0.260647388,0,9.538197867,0.119073253,1.131183503,0.073838085,0.228213627,0.202678496,0,0.071852758,0.033732265,0.964654801,0.935066355,1.082516733,1.118787461,1.396458788,1.056328037,1.021518451,1.36126975,1.475565965,1.383965313,0.79205237,1.323339441,1.132483072,1.34700201,1.184910353,0.450453486,0.950265899,0.163749432,0.075693722,0.191169515,0.672715147,0.100991197,0.035711343,2.730816077,0.634088223,0.132816797,0.190630498,0.455747019,0.448429186,0.131689051,0,1.971009829,0.410006814,0.537904299,0.121080696,0.053288769,0.119946009,1.645262074,1.703733433
Alberni-Clayoquot,5923,0,0.153845829,0,0.284624152,0,0.447067527,0,0,0.222031883,0.196177097,0,0.164151884,0.193003474,0,5.89047349,0.113339935,11.8407165,0.633635096,0,3.58138797,0.037553443,4.061671109,0.021401718,0,0.505006302,0,0.051152224,0.868510481,1.383733703,1.439935602,1.442310749,1.267651166,0.666599572,1.313929683,0.569157839,1.35496666,0.603269119,0.420638023,0.539012761,1.447688271,1.01995101,0.798541583,1.085776702,0.652525173,0.062542073,0.087162392,0,0.010082226,0,0.05968324,0,10.20640586,0.842631207,0.018314374,0.196546247,0.201132405,0.530371932,0,0,0.072195556,0.995897797,0,0,0.007134706,0.068248038,2.497358137,7.795145552
Strathcona,5924,0.263725883,1.08273606,1.236507609,0,0,0.442241867,0.029411517,0.451754347,0.10404773,0.508414629,0,0.159201386,0.461626783,0,0.0312275,0.727122021,10.5557228,0.09608457,0,22.69932046,0.038514563,2.843332589,0.003148541,0.048863399,0,0,0.171428135,0,1.314987513,1.00354156,1.08052888,1.012076501,0.667744197,1.125697551,1.168870277,1.179126283,0.753275192,0.784982412,0.414742254,1.232590357,1.109622674,1.01298047,1.181428335,0.073994741,0.162341867,0.221796604,0.007856333,0.082905753,0,0.008108685,0.030242718,0,0.221880824,0.278641189,0.351302357,0.341448055,1.201437983,0.33367272,0,0.079184077,0.620144851,0.089834202,0.10110709,0.038467849,0.205125679,7.232492907,0.484988844
Comox Valley,5926,0.114329185,1.557158037,0.084875136,0.004346922,0,0.255403808,0.63311972,0,0.133602142,0.179672045,0,0.021781356,1.16106984,0,1.420501701,0.425518792,1.415590476,1.54727972,0,8.602070603,0.58366623,3.216255403,0.292318765,0.365054169,0,0,0.027249459,0,0.669938926,1.222839774,1.320371026,0.940990464,0.714114896,1.378935338,1.122409742,1.194740599,1.328409154,0.750185968,0.860307684,1.529141045,1.372281484,1.358734937,1.498601139,0.396185391,0.16234271,0.464325469,0.169117394,0.063214449,0,0.012889207,0.0684709,0,0.464912123,0.053147123,0.279207353,0.013249248,0.095136417,0.054764467,0,0.006992639,1.286957731,0,0.032143073,0.19120927,0.037507509,0.27611564,0.764930225
Powell River,5927,0.317454038,0.203917346,0,0,0,0.128559264,2.031667329,0,0.1033272,0.653472334,0,2.107985547,0.433412417,0.283752538,1.738559615,0.038319692,0.277455733,0.324433354,0,11.65443335,0.65330638,1.55437029,0,0.155280063,0,0,0,0,0.706015639,1.294891691,1.801641139,0.616681825,1.833331953,1.745124956,1.751252581,1.046069521,0.564016613,1.315562614,0.862932751,0.959671487,0.965469575,0.951514156,0.707076825,0.560450332,0.336058767,0,0.542694016,0.074699674,0,2.352103941,0.086149395,18.1163704,0.106833599,0.002955274,0,0.058173761,0.074418399,0,0,0.011649737,0.421971534,0.358398953,0,0.003799231,0,2.341862253,1.039709846
Sunshine Coast,5929,0,1.021436279,0.096165654,0.078087575,0,0.411319311,1.112377025,0,0.140542981,0.199401648,0,0.028672273,0.198606098,0.771905708,3.367832799,0.143333996,1.415205386,0.723619716,5.917510298,6.143620728,0.007948926,1.296151427,0,0.03520132,0.609620637,0,0,0,0.87273446,1.420088137,1.453042913,0.757626839,1.096498865,1.796758106,1.499961556,1.223700342,1.89008212,0.664042926,0.262774105,0.94893351,1.393019467,1.149478488,0.808548855,0.489615332,0.943948363,0.631310853,0.773059862,0,2.697875663,4.629493242,0,16.42761189,0.435936886,0.052595272,0.644454242,0.015361325,0.569432915,0,0,0.023768507,0.294733522,0,0,0.370468448,0.359361966,4.664248426,0.873468075
Squamish-Lillooet,5931,0.014048504,0,0.344165542,0.064096763,0,2.322959493,0.017234053,0,0.283596267,0.136685915,0.021844703,0.056438924,0.544081593,0.037671267,1.945232006,0.279804807,0.01534804,0.866227628,0,4.096398316,0.163415026,5.494284663,0.111749394,0.057264262,2.181760419,0,0.0200901,0,0.645332665,0.724546773,0.561449394,1.450552649,0.526492639,0.8947396,0.456772349,1.953579141,1.055414502,0.3766631,0.62955221,0.561596349,0.990904398,1.220203654,0.530281105,0.463568471,0.395242587,0,0.004603518,0.030031966,0,0.262598725,0.006354044,0,0.815541705,0.003923451,0.141521938,0.021201763,0.571223471,0,0,0.015466306,0.439086311,0,0,0.339058251,0.013826506,0.296102802,0.419803219
Thompson-Nicola,5933,0.00676629,1.804328225,0.023188931,0.209564064,0.133103862,0.392224398,0.857627692,0,0.542968042,0.767019369,0.902490763,0.26327914,0.821040238,0,0.533839256,0.469634099,0,0.405301595,0.185457449,6.947029733,0.782612478,2.638763343,0.215290923,0.250983753,0,0,0.251579932,0.471673529,0.735919937,1.121325152,1.365304477,1.120776982,1.308078355,0.971162223,1.011441537,1.151730701,1.079583084,0.724302233,0.831344107,1.441246416,0.860456588,1.096965448,1.062958347,1.220363298,0.369540996,0.395711353,10.67752604,0.133245566,0,0.300555356,0.028222433,1.93068295,0.660352193,0.235024184,0.136324625,0.240470231,0.226896979,0.008968544,0,0.070681237,1.536272565,0,0.062776174,0.023737374,1.414279424,0,4.319335613
Central Okanagan,5935,0.378309,1.59812461,0.047486317,0.119225654,0,0.671699293,0.623514578,0.414438885,0.489695468,0.743391054,0.489452688,0.522115408,0.553963415,0.47183306,1.451957822,0.781224499,0.019223439,2.437170185,0,0.938833376,1.601530221,1.343740788,0.664892195,0.193653599,0.372635113,0.268901353,0.345989515,0.068909499,0.916984009,0.739336548,1.100581809,1.457078771,1.128782939,0.924966125,0.958354323,1.511633049,1.580274347,0.881689885,0.671225095,1.253259486,1.179073979,1.402965779,0.969387308,0.414622053,0.687913654,0.633212561,0.152136911,0.406893606,0.137424701,1.217323766,0.048414086,0,0.810511816,0.469222147,0.284878681,0.185349596,0.994981663,0.039862193,0,1.464858065,1.869534748,0.09997084,0.148408833,0.533251503,0.418389172,1.199529771,1.700196688
North Okanagan,5937,0.02408787,1.424538949,0.29095367,0.05066543,0.047384732,0.384975871,0.777559625,0,0.542286819,0.450217226,0.018727701,0.646823058,0.059567136,0.215306577,0.282448859,0.966787895,0.092106293,1.784765019,0.330112571,4.802399444,0.418487448,2.707057672,0.631008512,0.255285026,0,2.208688256,0.172234611,0.528271651,0.549907881,0.897662433,0.931482267,1.112305592,1.023593791,1.054409262,1.287554513,1.136760724,1.47667131,0.327831583,0.931812204,1.328214144,1.049150002,1.398603345,1.273636311,0.241614248,0.484146111,0.069321744,0.274074295,0.487760181,0,1.990311363,0.113793233,0.011455327,0.537045752,1.647437577,1.246372495,0.424110788,0.586001796,0.074524584,0,1.986545251,1.092522425,0,0,0.014413958,0.144263478,1.634173225,6.823803228
Columbia-Shuswap,5939,0,0.085679074,0.078500716,0.148645779,0.03918696,0.196016515,0.729397054,0,0.232339232,0.219649042,0.92926347,0.811019961,0.208865629,0.017805757,0.747408774,0.183350686,0,0.717174321,0,9.990142153,0.256716225,4.438237552,0.011318493,0.032479933,0.281245666,2.435433611,0.88311092,0.015602795,1.055055441,0.861481159,0.905855273,0.996644165,1.419684767,1.238927691,1.069775916,1.429955769,0.804590951,0.32897942,0.473065971,1.584746036,0.820486141,1.169293019,0.744077295,0.300702529,0.037679872,0,0.216791314,0.387559017,0,0.405599407,0.072079481,0,0.335195781,0.619523664,0.328378754,1.559404978,0.738052307,0.013202096,0,0.113310071,0.894565454,0,0,0.062136756,1.056703597,1.731960305,9.820540664
Cariboo,5941,0,0.79773021,0.0344228,0,0,0.120584626,0.322335279,0,0.473731826,0.295620482,0.24033534,0.168614525,0.049605152,0.013815304,2.841587562,0.163249091,0.016885908,0.12388683,0,26.145194,0.021205394,1.2378645,0.009704534,0,0.654646905,0,0,0.629514562,0.641594421,1.06121104,1.707035269,0.777941225,0.807147461,0.850364277,0.839519705,0.775390131,0.520801098,0.476312206,1.157132518,1.581557872,0.626941216,1.184950373,0.961187752,0.439987278,0.325764688,0.088961611,8.604034112,0.161308857,0,0.475708261,0.090879314,5.880315626,0.143041238,0.018107214,0.056619048,0.338147348,0.036232727,0,0,0.005672008,1.166061431,0,0,0.023257828,0,0,22.67534212
Mount Waddington,5943,0,3.747568568,0,0,0,0.256952129,0,0,0.167467099,0.678790547,0,0,0.02005341,0,5.519317425,0.046579853,21.69730814,0,0,30.45717463,0,5.253688786,0,0,0,0,0,0,0.582998152,1.933871356,2.052349474,0.714695884,0.948307849,0.994726932,0.330648,0.963631899,0.32412736,0.739506339,0.610764655,1.258632527,0.476419558,0.830364146,0.770755421,0.80446443,0,0,0,0,0,0.171698138,0,0,0.08657504,0,0,0,0,0,0,0,1.534173085,1.952998684,0,0,0,12.60669076,1.833790843
Central Coast,5945,0,1.193515499,0,0,0,0.439589458,0,0,0.903209789,0.238758229,0,0,0.2472338,0,0,0,0.606328088,0,0,15.59799692,0,4.779400511,0,0,0,0,0,0,0.063973932,0.888925391,7.273934176,0,1.13656943,2.24872913,0.28250338,0.820612185,0.241076676,0,0.158898582,1.269348328,0.050755679,0.327722489,0.820452408,0.428218689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69474487,0,0,0,0,3.655504267,1.336525409
Skeena-Queen Charlotte,5947,0,0,0,0,0,0.243238214,0,0,0.539994624,1.029861724,0,0.334087476,0.105628109,0.254212989,0.173497501,0.274643915,32.93575043,0.099848705,0,7.743451035,0,2.582175512,0,0,0,0,0,0,0.699556109,1.712802022,1.829820514,2.185513876,1.514339775,1.097640559,0.93222868,0.937170329,1.120572561,1.441655915,1.22016651,0.984206511,0.40391136,0.666045387,1.003457937,0.263330325,0.056056241,0.138607101,0,0.080164627,0,0,0,0,0.526415335,0,0.573010432,0,0,0,0,0,0.623259989,0,0,0.056728648,0,29.37293634,0.328755076
Kitimat-Stikine,5949,0,0,0.061218277,0,0,0.432308553,10.52936459,0.863231926,1.568866639,0.342028561,0.213708873,1.026713507,0.913091549,1.228472327,0.500849628,0.066360191,1.681695499,0.141891085,0,6.301022158,0.094280368,1.667147219,0,0.392155323,0,0,0.196543418,0,1.279845521,1.1799178,1.350055794,0.99698028,0.77683128,1.006667265,1.098492916,0.939635785,0.995917159,0.473571005,0.675208087,1.45690702,0.544850563,0.975908844,0.999631997,1.766968713,0.40589238,0.066981231,2.812578155,0.271174255,0,3.625091963,0.099459573,0,0.023126158,0,0,0,0.05316815,0,0,0,0.903562386,0,23.18398099,0.041362242,0.027053213,0.362100345,2.819930899
Bulkley-Nechako,5951,0,0.096262107,0.191757447,0,0,0.518466841,5.237131873,0,0.588852368,0.322949961,0,0.148617142,0.103608418,0,0.352063552,0.192489994,0,0.171768693,0.61344523,38.29174083,0.01535313,1.277587554,0.063582736,0.009122959,0,0,0,0.473311191,0.621502757,1.046756025,1.487512111,1.206238733,1.090863056,0.645986797,0.511240695,0.824959558,0.651140594,0.37591736,1.712263887,1.451101802,0.427547042,0.909261435,0.527178078,0.429590534,0.314837026,0,1.522272953,0,0.699195639,1.453373428,0.070859862,0,0,0,0.348443258,0.048585076,0,0.074164056,0,2.376182103,2.046305611,0,0,0.033901478,0,1.798475111,24.46979769
Fraser-Fort George,5953,0,0.07409881,0.22141109,0.062312414,0,0.33063163,3.394247116,0,1.39685897,0.702916907,0.066972126,0.501516907,1.339793381,0,0.604012675,0.54329469,0,0.348511983,0,13.3608083,0.382223164,1.284402633,0.054611706,0.273877407,0.121616447,0,0,0.04048183,0.88848528,0.99247295,0.959898053,1.038759502,0.883805863,0.741978023,0.992991638,0.97770286,1.034738708,1.782834788,0.879482864,1.410813998,0.751374916,1.187485259,1.202122069,0.34066623,0.136155845,0.34344856,0.906663001,0.086399086,0,0.142368173,1.574017299,11.63417088,0.159440153,0.12781595,0.116082113,0.58346285,0.060579925,0.085632891,0,0.466756454,1.732992211,2.614415877,0.0072654,0.130480167,0.238056127,0.079432551,7.368402792
Peace River,5955,0,0.299627996,0.091826051,0.003876434,0,0.300224979,19.86967161,0,7.546629831,0.989552319,0.083326259,0.223215083,0.42318998,0.047898808,3.740859984,0.750351841,0.011708969,0.083974422,3.231336211,5.497214378,0,1.484652284,0.001281025,0.052424059,0,0,0,0.251836069,1.207391311,0.533299214,1.176422268,0.648154324,0.877944246,0.611911103,0.601179577,0.716513884,0.700213671,0.401387367,1.908285179,1.372713223,0.557740184,1.129000819,0.718260564,1.413381892,0.310901394,0.035571111,0.191818261,0.348374543,0,0.610428256,9.529875713,1.019377132,9.305559981,0.032387337,0.06870603,0.265049598,0.108665865,0.189528125,0,0.013765726,1.118516805,2.449668296,0,0.080102381,0,0.861227919,4.062495775
Stikine,5957,0,0,0,0,0,0.362895122,1.084785235,0,0,1.902085053,0,0,0,0,0,0,0,0,0,1.553282424,0,2.284526818,0,0,0,0,0,0,0.305791833,1.038647829,2.891227055,0,0,0.194272764,0.281323004,0.186784787,0.192055513,0,0.143078119,0.879335405,0,4.891862332,0.871492623,0.682287159,0,0,5.163019214,0,0,0.299072692,0,0,0,0,0,0,0,0,0,0,0.317677885,0,0,0,0,0,0
Northern Rockies,5959,0,0,0,0,0,0.379971365,0.17408936,2.22831147,0.461900759,0.948636915,0,0,0.215321396,1.268451221,8.569312054,2.14124342,0,0.048343519,0,0.498550192,0,3.893232081,0,0,0,0,0,0,0.448610616,0.681893595,1.674345169,0.148788462,0.581240692,0.630374349,0.352150504,0.379692753,0.739718508,0.048176019,3.834583134,1.284175608,0.122577041,1.437805991,0.167831481,2.560353399,0.027068732,0,0.046502325,0,0,4.783702366,27.92056845,0,0,0,0,0,0,0,0,0,1.376509494,0,0,0,0,0,0.068349802
Yukon,6001,0,0.053856963,0.042913973,0,0,0.427229719,12.65085843,0.078648355,0.319263332,0.368845062,0.194708408,0.016629738,1.191130689,2.238502194,3.099163143,1.042938926,0.054720679,0.275507576,0,0.285940718,0.112921224,3.503076719,0.142293708,0.051041359,0.353576122,0,0,0,0.839292875,1.363823052,0.397447099,1.430746344,0.789824298,1.501905338,0.793675116,1.04388864,0.624978687,0.409036593,0.95917769,1.060904708,1.308780447,1.280118183,0.696025325,1.826255637,0.401287226,0.061026052,10.30769884,0,0,4.667082273,0.0113271,0,1.432763641,0.688699824,0.471873125,0,0,0.016597396,0,0,4.655963367,0,0,0.040182454,0,0,0.11694616
Region 1,6101,0,0,0,0,0,0.265755405,0,0,0.201747891,0.168004763,0,0,3.667241468,0,0.155947768,0.471364537,0,0,0,0,0,2.964776871,0,1.819119758,0,18.18700564,0,0,0.566288233,4.33648964,0.710125468,0,1.218589904,2.658156366,0.265028945,0.576080228,0,0,0.673955601,0.384616526,0,1.792194648,0,8.034618704,0.508382601,0,0,0,0,7.446421108,0.067283189,0,0.125156513,0,0,0,0,0,0,0,4.596057646,0,0,0,0,0,0
Region 2,6102,0,0,0,0,0,0.253124821,0,0,2.421428567,0.256036196,0,0,0.173972917,0,0.46511061,2.478495281,0,0,0,0,0,1.625441627,0,0,0,0,0,0,0.658593283,1.448945054,0,0,0,1.830549144,0,0.251427591,0,0,0.052764285,0.390606919,0.291752995,2.337717631,0.351930092,0,0,0,0,0,0,0,22.93440971,0,0,0,0,0,0,0,0,0,13.21347036,0,0,0,0,0,0
Region 3,6103,0,0,0,0,0,0.09110444,2.995676149,0,6.62353845,0,0,0,0,0,0,0,0,0,0,0,0,0.300419461,0,0,0,0,0,0,0,3.129017377,0,0,0,7.153222807,0,0,0,0,0,1.214159271,0,4.553617746,0,0,0,0,0.800197697,0,0,0.825900742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 4,6104,0,0,4.639172483,0,0,0.046628257,0,0,2.372999996,0.029870889,0,0,0.040593681,0,0,0.062860388,13.65431757,0,0,0,0,4.971508398,0,0,0,0,0,0,0.07203364,0.845217949,0.136213978,0,2.559518559,1.586475924,0,0.102666266,0,0,0.674081952,0.828560132,0.056729749,5.386256511,0.410585107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4966714,0,0,0,0,5.48805365,0
Region 5,6105,0,0,0,0,0,0.461775537,1.66761672,0,3.086763395,0.163193572,0,0,0.08166632,38.75077339,2.181580865,0.114475011,1.894542391,0,0,5.235500419,0.371745977,1.760053925,0,0,0,0,0,0,0.211135874,2.673392279,0.101595768,0.453069272,1.021011091,1.195671073,1.172355271,0.37011532,0.613255415,0,0.876835861,4.796115657,0.107595296,1.07453356,1.014757798,1.599579791,0,0,0.445449706,0,0,0,0,0,0.455930349,0,0,0,0,0,0,0,2.900803642,0,0,0,0,0,0.261008035
Region 6,6106,0,0,0,0,0,0.621881077,31.15082083,0,2.639793411,0.752681807,1.862559213,0,0.22710274,0,0.890956537,0.298214754,0,0.051006722,0,0.789022342,0,1.838336989,0.000357512,0.988718444,0.422783787,0,0,0,0.839826827,1.80344271,1.147842315,1.286120646,0.588730314,1.002167688,0.302003602,0.975168351,0.481324651,0.195639953,0.488856292,0.53303436,0.606844273,1.15071109,0.566646953,1.901875349,0.376503393,0.005283465,8.353937473,0,0,47.16363007,0,0,0.151165361,0.080735622,0.822728017,0.011929115,0,0,0,0,6.589321375,0,0,0.00597307,0.51241753,0,0
